,game_id,offense_team,defense_team,points_scored,home_team,is_home,yards_gained,yards_allowed,turnovers_given,turnovers_received
376,20231105_DAL@PHI,PHI,DAL,28,PHI,1,292,406,0,1
377,20231105_DAL@PHI,DAL,PHI,23,PHI,0,406,292,1,0
378,20231203_SF@PHI,PHI,SF,19,PHI,1,333,456,0,0
379,20231203_SF@PHI,SF,PHI,42,PHI,0,456,333,0,0
380,20231210_PHI@DAL,DAL,PHI,33,DAL,1,394,324,1,3
381,20231210_PHI@DAL,PHI,DAL,13,DAL,0,324,394,3,1
382,20231218_PHI@SEA,SEA,PHI,20,SEA,1,297,321,0,2
383,20231218_PHI@SEA,PHI,SEA,17,SEA,0,321,297,2,0
384,20231225_NYG@PHI,PHI,NYG,33,PHI,1,465,292,2,1
385,20231225_NYG@PHI,NYG,PHI,25,PHI,0,292,465,1,2
386,20231231_ARI@PHI,PHI,ARI,31,PHI,1,275,449,1,1
387,20231231_ARI@PHI,ARI,PHI,35,PHI,0,449,275,1,1
388,20240107_PHI@NYG,NYG,PHI,27,NYG,1,415,299,1,4
389,20240107_PHI@NYG,PHI,NYG,10,NYG,0,299,415,4,1
390,20240115_PHI@TB,TB,PHI,32,TB,1,426,276,0,0
391,20240115_PHI@TB,PHI,TB,9,TB,0,276,426,0,0
392,20230910_ARI@WSH,WSH,ARI,20,WSH,1,248,210,3,2
393,20230910_ARI@WSH,ARI,WSH,16,WSH,0,210,248,2,3
394,20231005_CHI@WSH,WSH,CHI,20,WSH,1,388,451,2,0
395,20231005_CHI@WSH,CHI,WSH,40,WSH,0,451,388,0,2
396,20231015_WSH@ATL,ATL,WSH,16,ATL,1,402,193,3,0
397,20231015_WSH@ATL,WSH,ATL,24,ATL,0,193,402,0,3
398,20231022_WSH@NYG,NYG,WSH,14,NYG,1,356,273,2,1
399,20231022_WSH@NYG,WSH,NYG,7,NYG,0,273,356,1,2
400,20231112_WSH@SEA,SEA,WSH,29,SEA,1,489,356,0,1
401,20231112_WSH@SEA,WSH,SEA,26,SEA,0,356,489,1,0
402,20231119_NYG@WSH,WSH,NYG,19,WSH,1,404,292,6,0
403,20231119_NYG@WSH,NYG,WSH,31,WSH,0,292,404,0,6
404,20231123_WSH@DAL,DAL,WSH,45,DAL,1,431,376,0,1
405,20231123_WSH@DAL,WSH,DAL,10,DAL,0,376,431,1,0
406,20231217_WSH@LAR,LAR,WSH,28,LAR,1,445,297,2,1
407,20231217_WSH@LAR,WSH,LAR,20,LAR,0,297,445,1,2
408,20231231_SF@WSH,WSH,SF,10,WSH,1,225,408,2,0
409,20231231_SF@WSH,SF,WSH,27,WSH,0,408,225,0,2
410,20240107_DAL@WSH,WSH,DAL,10,WSH,1,180,440,3,1
411,20240107_DAL@WSH,DAL,WSH,38,WSH,0,440,180,1,3
412,20230910_DAL@NYG,NYG,DAL,0,NYG,1,171,265,3,0
413,20230910_DAL@NYG,DAL,NYG,40,NYG,0,265,171,0,3
414,20230924_DAL@ARI,ARI,DAL,28,ARI,1,400,416,0,1
415,20230924_DAL@ARI,DAL,ARI,16,ARI,0,416,400,1,0
416,20231008_DAL@SF,SF,DAL,42,SF,1,421,197,1,4
417,20231008_DAL@SF,DAL,SF,10,SF,0,197,421,4,1
418,20231029_LAR@DAL,DAL,LAR,43,DAL,1,387,280,1,1
419,20231029_LAR@DAL,LAR,DAL,20,DAL,0,280,387,1,1
420,20231112_NYG@DAL,DAL,NYG,49,DAL,1,640,172,2,1
421,20231112_NYG@DAL,NYG,DAL,17,DAL,0,172,640,1,2
422,20231119_DAL@CAR,CAR,DAL,10,CAR,1,187,311,2,0
423,20231119_DAL@CAR,DAL,CAR,33,CAR,0,311,187,0,2
424,20231130_SEA@DAL,DAL,SEA,41,DAL,1,411,406,0,1
425,20231130_SEA@DAL,SEA,DAL,35,DAL,0,406,411,1,0
426,20231230_DET@DAL,DAL,DET,20,DAL,1,384,420,2,2
427,20231230_DET@DAL,DET,DAL,19,DAL,0,420,384,2,2
428,20240114_GB@DAL,DAL,GB,32,DAL,1,510,415,2,0
429,20240114_GB@DAL,GB,DAL,48,DAL,0,415,510,0,2
430,20230917_NYG@ARI,ARI,NYG,28,ARI,1,379,439,0,1
431,20230917_NYG@ARI,NYG,ARI,31,ARI,0,439,379,1,0
432,20230921_NYG@SF,SF,NYG,30,SF,1,441,150,0,1
433,20230921_NYG@SF,NYG,SF,12,SF,0,150,441,1,0
434,20231002_SEA@NYG,NYG,SEA,3,NYG,1,248,281,3,0
435,20231002_SEA@NYG,SEA,NYG,24,NYG,0,281,248,0,3
436,20231211_GB@NYG,NYG,GB,24,NYG,1,367,326,2,3
437,20231211_GB@NYG,GB,NYG,22,NYG,0,326,367,3,2
438,20231217_NYG@NO,NO,NYG,24,NO,1,296,193,0,0
439,20231217_NYG@NO,NYG,NO,6,NO,0,193,296,0,0
440,20231231_LAR@NYG,NYG,LAR,25,NYG,1,389,391,1,3
441,20231231_LAR@NYG,LAR,NYG,26,NYG,0,391,389,3,1
442,20230917_SEA@DET,DET,SEA,31,DET,1,418,393,3,0
443,20230917_SEA@DET,SEA,DET,37,DET,0,393,418,0,3
444,20230924_ATL@DET,DET,ATL,20,DET,1,358,183,1,1
445,20230924_ATL@DET,ATL,DET,6,DET,0,183,358,1,1
446,20230928_DET@GB,GB,DET,20,GB,1,230,401,2,1
447,20230928_DET@GB,DET,GB,34,GB,0,401,230,1,2
448,20231008_CAR@DET,DET,CAR,42,DET,1,377,342,0,3
449,20231008_CAR@DET,CAR,DET,24,DET,0,342,377,3,0
450,20231015_DET@TB,TB,DET,6,TB,1,251,380,1,0
451,20231015_DET@TB,DET,TB,20,TB,0,380,251,0,1
452,20231119_CHI@DET,DET,CHI,31,DET,1,338,334,4,1
453,20231119_CHI@DET,CHI,DET,26,DET,0,334,338,1,4
454,20231123_GB@DET,DET,GB,22,DET,1,464,377,3,0
455,20231123_GB@DET,GB,DET,29,DET,0,377,464,0,3
456,20231203_DET@NO,NO,DET,28,NO,1,362,347,2,0
457,20231203_DET@NO,DET,NO,33,NO,0,347,362,0,2
458,20231210_DET@CHI,CHI,DET,28,CHI,1,336,267,0,3
459,20231210_DET@CHI,DET,CHI,13,CHI,0,267,336,3,0
460,20231224_DET@MIN,MIN,DET,24,MIN,1,390,389,4,1
461,20231224_DET@MIN,DET,MIN,30,MIN,0,389,390,1,4
462,20240107_MIN@DET,DET,MIN,30,DET,1,381,448,0,2
463,20240107_MIN@DET,MIN,DET,20,DET,0,448,381,2,0
464,20240114_LAR@DET,DET,LAR,24,DET,1,334,425,0,0
465,20240114_LAR@DET,LAR,DET,23,DET,0,425,334,0,0
466,20240121_TB@DET,DET,TB,31,DET,1,391,408,0,2
467,20240121_TB@DET,TB,DET,23,DET,0,408,391,2,0
468,20240128_DET@SF,SF,DET,34,SF,1,413,442,1,1
469,20240128_DET@SF,DET,SF,31,SF,0,442,413,1,1
470,20230910_TB@MIN,MIN,TB,17,MIN,1,369,242,3,0
471,20230910_TB@MIN,TB,MIN,20,MIN,0,242,369,0,3
472,20231001_MIN@CAR,CAR,MIN,13,CAR,1,232,265,1,2
473,20231001_MIN@CAR,MIN,CAR,21,CAR,0,265,232,2,1
474,20231015_MIN@CHI,CHI,MIN,13,CHI,1,275,220,3,1
475,20231015_MIN@CHI,MIN,CHI,19,CHI,0,220,275,1,3
476,20231023_SF@MIN,MIN,SF,22,MIN,1,452,325,1,3
477,20231023_SF@MIN,SF,MIN,17,MIN,0,325,452,3,1
478,20231029_MIN@GB,GB,MIN,10,GB,1,270,346,1,1
479,20231029_MIN@GB,MIN,GB,24,GB,0,346,270,1,1
480,20231105_MIN@ATL,ATL,MIN,28,ATL,1,370,363,2,2
481,20231105_MIN@ATL,MIN,ATL,31,ATL,0,363,370,2,2
482,20231112_NO@MIN,MIN,NO,27,MIN,1,388,280,0,2
483,20231112_NO@MIN,NO,MIN,19,MIN,0,280,388,2,0
484,20231127_CHI@MIN,MIN,CHI,10,MIN,1,242,317,4,2
485,20231127_CHI@MIN,CHI,MIN,12,MIN,0,317,242,2,4
486,20231231_GB@MIN,MIN,GB,10,MIN,1,211,470,2,1
487,20231231_GB@MIN,GB,MIN,33,MIN,0,470,211,1,2
488,20230910_GB@CHI,CHI,GB,20,CHI,1,311,329,2,0
489,20230910_GB@CHI,GB,CHI,38,CHI,0,329,311,0,2
490,20230917_GB@ATL,ATL,GB,25,ATL,1,446,224,1,0
491,20230917_GB@ATL,GB,ATL,24,ATL,0,224,446,0,1
492,20230924_NO@GB,GB,NO,18,GB,1,340,252,1,0
493,20230924_NO@GB,NO,GB,17,GB,0,252,340,0,1
494,20231105_LAR@GB,GB,LAR,20,GB,1,391,187,2,2
495,20231105_LAR@GB,LAR,GB,3,GB,0,187,391,2,2
496,20231217_TB@GB,GB,TB,20,GB,1,321,452,1,1
497,20231217_TB@GB,TB,GB,34,GB,0,452,321,1,1
498,20231224_GB@CAR,CAR,GB,30,CAR,1,394,369,0,0
499,20231224_GB@CAR,GB,CAR,33,CAR,0,369,394,0,0
500,20240107_CHI@GB,GB,CHI,17,GB,1,432,192,1,0
501,20240107_CHI@GB,CHI,GB,9,GB,0,192,432,0,1
502,20240120_GB@SF,SF,GB,24,SF,1,356,330,0,2
503,20240120_GB@SF,GB,SF,21,SF,0,330,356,2,0
504,20230917_CHI@TB,TB,CHI,27,TB,1,437,236,0,2
505,20230917_CHI@TB,CHI,TB,17,TB,0,236,437,2,0
506,20231105_CHI@NO,NO,CHI,24,NO,1,301,368,0,5
507,20231105_CHI@NO,CHI,NO,17,NO,0,368,301,5,0
508,20231109_CAR@CHI,CHI,CAR,16,CHI,1,295,213,0,0
509,20231109_CAR@CHI,CAR,CHI,13,CHI,0,213,295,0,0
510,20231224_ARI@CHI,CHI,ARI,27,CHI,1,420,306,1,0
511,20231224_ARI@CHI,ARI,CHI,16,CHI,0,306,420,0,1
512,20231231_ATL@CHI,CHI,ATL,37,CHI,1,432,307,0,4
513,20231231_ATL@CHI,ATL,CHI,17,CHI,0,307,432,4,0
514,20231001_TB@NO,NO,TB,9,NO,1,197,353,3,1
515,20231001_TB@NO,TB,NO,26,NO,0,353,197,1,3
516,20231022_ATL@TB,TB,ATL,13,TB,1,329,401,2,3
517,20231022_ATL@TB,ATL,TB,16,TB,0,401,329,3,2
518,20231119_TB@SF,SF,TB,27,SF,1,420,287,0,2
519,20231119_TB@SF,TB,SF,14,SF,0,287,420,2,0
520,20231203_CAR@TB,TB,CAR,21,TB,1,322,282,1,1
521,20231203_CAR@TB,CAR,TB,18,TB,0,282,322,1,1
522,20231210_TB@ATL,ATL,TB,25,ATL,1,434,290,1,0
523,20231210_TB@ATL,TB,ATL,29,ATL,0,290,434,0,1
524,20231231_NO@TB,TB,NO,13,TB,1,349,310,4,0
525,20231231_NO@TB,NO,TB,23,TB,0,310,349,0,4
526,20240107_TB@CAR,CAR,TB,0,CAR,1,199,228,2,0
527,20240107_TB@CAR,TB,CAR,9,CAR,0,228,199,0,2
528,20230910_CAR@ATL,ATL,CAR,24,ATL,1,221,281,0,3
529,20230910_CAR@ATL,CAR,ATL,10,ATL,0,281,221,3,0
530,20231112_ATL@ARI,ARI,ATL,25,ARI,1,352,254,1,0
531,20231112_ATL@ARI,ATL,ARI,23,ARI,0,254,352,0,1
532,20231126_NO@ATL,ATL,NO,24,ATL,1,396,444,2,2
533,20231126_NO@ATL,NO,ATL,15,ATL,0,444,396,2,2
534,20231217_ATL@CAR,CAR,ATL,9,CAR,1,283,204,0,2
535,20231217_ATL@CAR,ATL,CAR,7,CAR,0,204,283,2,0
536,20240107_ATL@NO,NO,ATL,48,NO,1,400,389,0,3
537,20240107_ATL@NO,ATL,NO,17,NO,0,389,400,3,0
538,20230918_NO@CAR,CAR,NO,17,CAR,1,239,341,1,1
539,20230918_NO@CAR,NO,CAR,20,CAR,0,341,239,1,1
540,20231210_CAR@NO,NO,CAR,28,NO,1,207,303,1,2
541,20231210_CAR@NO,CAR,NO,6,NO,0,303,207,2,1
542,20231221_NO@LAR,LAR,NO,30,LAR,1,458,339,0,1
543,20231221_NO@LAR,NO,LAR,22,LAR,0,339,458,1,0
544,20230924_CAR@SEA,SEA,CAR,37,SEA,1,425,378,1,0
545,20230924_CAR@SEA,CAR,SEA,27,SEA,0,378,425,0,1
546,20230910_LAR@SEA,SEA,LAR,13,SEA,1,180,426,0,0
547,20230910_LAR@SEA,LAR,SEA,30,SEA,0,426,180,0,0
548,20230917_SF@LAR,LAR,SF,23,LAR,1,386,365,2,0
549,20230917_SF@LAR,SF,LAR,30,LAR,0,365,386,0,2
550,20231015_ARI@LAR,LAR,ARI,26,LAR,1,382,345,1,2
551,20231015_ARI@LAR,ARI,LAR,9,LAR,0,345,382,2,1
552,20231119_SEA@LAR,LAR,SEA,17,LAR,1,267,291,1,1
553,20231119_SEA@LAR,SEA,LAR,16,LAR,0,291,267,1,1
554,20231126_LAR@ARI,ARI,LAR,14,ARI,1,292,457,0,1
555,20231126_LAR@ARI,LAR,ARI,37,ARI,0,457,292,1,0
556,20240107_LAR@SF,SF,LAR,20,SF,1,300,258,1,1
557,20240107_LAR@SF,LAR,SF,21,SF,0,258,300,1,1
558,20231022_ARI@SEA,SEA,ARI,20,SEA,1,318,249,3,0
559,20231022_ARI@SEA,ARI,SEA,10,SEA,0,249,318,0,3
560,20231123_SF@SEA,SEA,SF,13,SEA,1,220,377,2,1
561,20231123_SF@SEA,SF,SEA,31,SEA,0,377,220,1,2
562,20231210_SEA@SF,SF,SEA,28,SF,1,527,324,2,2
563,20231210_SEA@SF,SEA,SF,16,SF,0,324,527,2,2
564,20240107_SEA@ARI,ARI,SEA,20,ARI,1,466,327,0,0
565,20240107_SEA@ARI,SEA,ARI,21,ARI,0,327,466,0,0
566,20231001_ARI@SF,SF,ARI,35,SF,1,395,362,0,0
567,20231001_ARI@SF,ARI,SF,16,SF,0,362,395,0,0
568,20231217_SF@ARI,ARI,SF,29,ARI,1,436,406,2,0
569,20231217_SF@ARI,SF,ARI,45,ARI,0,406,436,0,2
